spend_id,campaign_id,spend_date,impressions,clicks,conversions,spend_idr,cpm,cpc,ctr
SPD02594,CAM0436,2024-10-08,37686,324,10,3152562,83653,9730,0.0086
SPD02595,CAM0436,2024-11-16,11165,272,6,2572200,230381,9457,0.0244
SPD02596,CAM0436,2024-10-30,172794,2834,82,618941,3582,218,0.0164
SPD02597,CAM0437,2023-02-01,41773,648,16,2793647,66877,4311,0.0155
SPD02598,CAM0437,2023-03-07,179425,4317,94,3956637,22052,917,0.0241
SPD02599,CAM0437,2023-03-10,123001,3454,46,1888679,15355,547,0.0281
SPD02600,CAM0437,2023-02-25,96110,1505,30,2973490,30938,1976,0.0157
SPD02601,CAM0437,2023-02-03,11043,167,6,4144824,375335,24819,0.0151
SPD02602,CAM0437,2023-02-13,14865,293,6,3778786,254207,12897,0.0197
SPD02603,CAM0438,2024-02-25,53882,1566,22,4943192,91741,3157,0.0291
SPD02604,CAM0438,2024-02-27,98872,833,15,1927119,19491,2313,0.0084
SPD02605,CAM0438,2024-01-20,187117,2670,27,3287065,17567,1231,0.0143
SPD02606,CAM0438,2024-02-08,33867,306,8,1931157,57022,6311,0.0090
SPD02607,CAM0438,2024-02-13,83567,908,,2834136,33915,3121,0.0109
SPD02608,CAM0438,2024-02-25,81016,2260,73,4980808,61479,2204,0.0279
SPD02609,CAM0439,2023-09-07,92922,1885,40,3845894,41388,2040,0.0203
SPD02610,CAM0439,2023-08-05,83259,2440,109,2650814,31838,1086,0.0293
SPD02611,CAM0439,2023-09-06,63040,799,10,2761482,43805,3456,0.0127
SPD02612,CAM0439,2023-08-29,36801,547,18,2233885,60702,4084,0.0149
SPD02613,CAM0439,2023-09-12,189991,5437,180,2591498,13640,477,0.0286
SPD02614,CAM0439,2023-08-04,155711,4207,86,4610935,29612,1096,0.0270
SPD02615,CAM0439,2023-09-07,182215,4722,79,2083483,11434,441,0.0259
SPD02616,CAM0440,2024-09-30,160535,2119,72,4201601,26172,1983,0.0132
SPD02617,CAM0440,2024-10-21,155895,3386,138,4582082,29392,1353,0.0217
SPD02618,CAM0440,2024-12-07,75676,567,27,4989953,65938,8801,0.0075
SPD02619,CAM0440,2024-11-20,38839,253,11,563660,14513,2228,0.0065
SPD02620,CAM0440,2024-11-24,90674,1136,27,2608079,28763,2296,0.0125
SPD02621,CAM0440,2024-12-13,191058,4701,135,1306555,6839,278,0.0246
SPD02622,CAM0440,2024-10-10,14775,164,,2533187,171451,15446,0.0111
SPD02623,CAM0440,2024-12-05,118465,3104,38,2074401,17511,668,0.0262
SPD02624,CAM0440,2024-12-05,19315,493,19,3184427,164868,6459,0.0255
SPD02625,CAM0441,2023-02-13,40746,997,44,2996077,73531,3005,0.0245
SPD02626,CAM0441,2023-03-04,98385,1792,31,3030163,30799,1691,0.0182
SPD02627,CAM0441,2023-03-19,182613,4746,152,3809149,20859,803,0.0260
SPD02628,CAM0441,2023-02-12,155382,3144,64,3224061,20749,1025,0.0202
SPD02629,CAM0441,2023-03-14,83209,809,20,2056292,24712,2542,0.0097
SPD02630,CAM0442,2024-04-19,23999,253,6,1917177,79886,7578,0.0105
SPD02631,CAM0442,2024-05-16,53121,518,24,1338601,25199,2584,0.0098
SPD02632,CAM0442,2024-04-13,70184,692,11,3610619,51445,5218,0.0099
SPD02633,CAM0442,2024-05-05,176972,1361,49,3687020,20834,2709,0.0077
SPD02634,CAM0442,2024-06-12,199367,4451,115,4732132,23736,1063,0.0223
SPD02635,CAM0442,2024-04-12,13564,255,12,2832282,208809,11107,0.0188
SPD02636,CAM0442,2024-04-27,154181,4087,136,620462,4024,152,0.0265
SPD02637,CAM0442,2024-04-28,176394,1277,37,2599530,14737,2036,0.0072
SPD02638,CAM0442,2024-04-17,127110,1472,32,2872081,22595,1951,0.0116
SPD02639,CAM0442,2024-04-16,45675,489,21,593691,12998,1214,0.0107
SPD02640,CAM0443,2024-09-03,47463,1204,25,3478632,73291,2889,0.0254
SPD02641,CAM0443,2024-09-14,52493,850,38,1537840,29296,1809,0.0162
SPD02642,CAM0443,2024-09-05,57701,481,16,2161031,37452,4493,0.0083
SPD02643,CAM0443,2024-08-24,40728,220,7,1104351,27115,5020,0.0054
SPD02644,CAM0444,2024-09-05,58585,1578,29,2327677,39732,1475,0.0269
SPD02645,CAM0444,2024-09-30,127800,2047,30,3788447,29644,1851,0.0160
SPD02646,CAM0444,2024-10-06,100735,2852,,3780829,37532,1326,0.0283
SPD02647,CAM0444,2024-08-27,130406,2639,112,2289799,17559,868,0.0202
SPD02648,CAM0444,2024-08-16,50497,603,7,1651577,32706,2739,0.0119
SPD02649,CAM0444,2024-09-07,197601,3861,164,1631325,8256,423,0.0195
SPD02650,CAM0444,2024-09-08,12613,131,6,1305702,103520,9967,0.0104
SPD02651,CAM0444,2024-08-14,38306,708,33,337451,8809,477,0.0185
SPD02652,CAM0444,2024-08-20,124070,2846,103,1310674,10564,461,0.0229
SPD02653,CAM0445,2023-01-12,18662,504,,3669420,196625,7281,0.0270
SPD02654,CAM0445,2023-01-08,178160,4824,198,1052201,5906,218,0.0271
SPD02655,CAM0445,2023-02-04,173347,3623,155,3672212,21184,1014,0.0209
SPD02656,CAM0445,2022-12-19,168131,4147,184,2412156,14347,582,0.0247
SPD02657,CAM0445,2022-12-12,106270,1487,46,3896911,36670,2621,0.0140
SPD02658,CAM0445,2022-12-25,182638,3055,92,737617,4039,241,0.0167
SPD02659,CAM0445,2022-12-29,45776,591,,3079323,67269,5210,0.0129
SPD02660,CAM0445,2023-01-24,108337,2595,52,4454141,41114,1716,0.0240
SPD02661,CAM0445,2022-12-24,69855,1197,33,840127,12027,702,0.0171
SPD02662,CAM0446,2024-11-06,53839,403,,595491,11061,1478,0.0075
SPD02663,CAM0446,2024-09-24,144176,2371,46,3107958,21557,1311,0.0164
SPD02664,CAM0446,2024-10-31,149912,2308,79,820202,5471,355,0.0154
SPD02665,CAM0446,2024-10-16,17971,477,18,2091927,116406,4386,0.0265
SPD02666,CAM0446,2024-10-25,44597,616,21,2312412,51851,3754,0.0138
SPD02667,CAM0446,2024-10-31,98050,927,42,1117646,11399,1206,0.0095
SPD02668,CAM0446,2024-10-18,31744,295,8,3453189,108782,11706,0.0093
SPD02669,CAM0447,2022-04-14,70476,740,12,3225909,45773,4359,0.0105
SPD02670,CAM0447,2022-04-16,44230,380,9,2888571,65308,7602,0.0086
SPD02671,CAM0447,2022-04-14,159954,4315,208,1838284,11493,426,0.0270
SPD02672,CAM0447,2022-03-29,186496,3448,169,2669838,14316,774,0.0185
SPD02673,CAM0448,2022-04-11,121082,3260,72,4550037,37578,1396,0.0269
SPD02674,CAM0448,2022-04-23,138319,2763,28,4097556,29624,1483,0.0200
SPD02675,CAM0448,2022-03-24,48570,255,9,4457108,91767,17479,0.0053
SPD02676,CAM0448,2022-05-05,96582,655,14,3959732,40999,6045,0.0068
SPD02677,CAM0448,2022-04-23,72470,1492,38,1954922,26976,1310,0.0206
SPD02678,CAM0448,2022-04-02,161692,3804,78,3994591,24705,1050,0.0235
SPD02679,CAM0449,2023-02-19,135549,2284,37,3208932,23674,1405,0.0168
SPD02680,CAM0449,2023-01-28,45268,246,,3550137,78425,14431,0.0054
SPD02681,CAM0449,2023-01-14,147275,1044,16,3294435,22369,3156,0.0071
SPD02682,CAM0449,2023-01-28,195087,5498,117,798408,4093,145,0.0282
SPD02683,CAM0449,2023-01-12,112613,1177,26,3574092,31738,3037,0.0105
SPD02684,CAM0449,2023-01-06,119266,1324,56,3627631,30416,2740,0.0111
SPD02685,CAM0449,2023-01-03,168164,3879,186,558574,3322,144,0.0231
SPD02686,CAM0450,2025-01-17,103823,716,25,427061,4113,596,0.0069
SPD02687,CAM0450,2025-01-05,30453,300,5,4715669,154851,15719,0.0099
SPD02688,CAM0450,2024-11-28,16431,194,8,1517296,92343,7821,0.0118
SPD02689,CAM0450,2024-12-01,173392,1229,16,1650354,9518,1343,0.0071
SPD02690,CAM0450,2024-12-02,102547,2433,113,1144999,11166,471,0.0237
SPD02691,CAM0450,2025-01-09,146119,1291,34,4390139,30045,3401,0.0088
SPD02692,CAM0450,2025-01-13,83106,2272,75,4652994,55989,2048,0.0273
SPD02693,CAM0451,2024-11-13,73719,1393,,2794629,37909,2006,0.0189
SPD02694,CAM0451,2024-11-12,40013,1037,12,3457020,86397,3334,0.0259
SPD02695,CAM0451,2024-11-04,154426,4355,130,4599132,29782,1056,0.0282
SPD02696,CAM0452,2023-02-17,69107,1782,73,3452404,49957,1937,0.0258
SPD02697,CAM0452,2023-02-12,78864,2258,50,1196163,15167,530,0.0286
SPD02698,CAM0452,2023-02-14,194850,1604,27,1382033,7093,862,0.0082
SPD02699,CAM0452,2023-02-14,42966,407,4,736567,17143,1810,0.0095
SPD02700,CAM0453,2022-08-26,79533,721,13,1145965,14409,1589,0.0091
SPD02701,CAM0453,2022-09-26,197083,3377,152,1138824,5778,337,0.0171
SPD02702,CAM0453,2022-09-01,128485,3413,146,3607882,28080,1057,0.0266
SPD02703,CAM0453,2022-11-04,164753,3270,107,4619504,28039,1413,0.0198
SPD02704,CAM0453,2022-09-02,175836,1586,22,4809982,27355,3033,0.0090
SPD02705,CAM0453,2022-08-23,19945,209,5,1610053,80725,7704,0.0105
SPD02706,CAM0453,2022-08-21,21354,109,4,4723484,221199,43335,0.0051
SPD02707,CAM0453,2022-10-03,55696,1035,14,2899164,52053,2801,0.0186
SPD02708,CAM0454,2022-03-27,17166,226,4,4641433,270385,20537,0.0132
SPD02709,CAM0454,2022-03-02,149135,3392,108,1557602,10444,459,0.0227
SPD02710,CAM0454,2022-03-13,166466,1543,62,723849,4348,469,0.0093
SPD02711,CAM0454,2022-02-18,123253,1842,30,4036853,32753,2192,0.0149
SPD02712,CAM0454,2022-03-14,68980,1824,58,1934840,28049,1061,0.0264
SPD02713,CAM0455,2022-11-13,164754,4501,203,1909989,11593,424,0.0273
SPD02714,CAM0455,2022-11-03,131786,2001,60,1156676,8777,578,0.0152
SPD02715,CAM0456,2022-03-20,147168,4095,166,1685061,11450,411,0.0278
SPD02716,CAM0456,2022-03-05,124242,946,20,1111507,8946,1175,0.0076
SPD02717,CAM0456,2022-02-08,24499,238,9,1887159,77030,7929,0.0097
SPD02718,CAM0456,2022-02-22,192930,3900,,4734581,24540,1214,0.0202
SPD02719,CAM0456,2022-03-12,196650,5756,100,731004,3717,127,0.0293
SPD02720,CAM0456,2022-03-13,130008,1707,67,365967,2815,214,0.0131
SPD02721,CAM0457,2022-12-10,131426,2276,,564474,4295,248,0.0173
SPD02722,CAM0457,2022-12-13,169927,3922,65,4714969,27747,1202,0.0231
SPD02723,CAM0457,2022-12-25,31332,827,16,829651,26479,1003,0.0264
SPD02724,CAM0457,2023-01-07,38406,640,16,4064164,105821,6350,0.0167
SPD02725,CAM0457,2022-12-23,187135,1453,38,4673149,24972,3216,0.0078
SPD02726,CAM0457,2023-01-10,69736,1291,47,1694808,24303,1313,0.0185
SPD02727,CAM0457,2023-01-14,9361,278,4,3478177,371560,12511,0.0297
SPD02728,CAM0457,2022-12-07,101636,2276,71,1632899,16066,717,0.0224
SPD02729,CAM0457,2023-01-06,97773,1893,,2915164,29816,1540,0.0194
SPD02730,CAM0457,2022-12-16,58514,743,24,1563212,26715,2104,0.0127
SPD02731,CAM0458,2024-08-29,90498,958,26,275769,3047,288,0.0106
SPD02732,CAM0458,2024-09-11,198507,2470,109,388532,1957,157,0.0124
SPD02733,CAM0458,2024-09-11,75285,1557,54,3748812,49795,2408,0.0207
SPD02734,CAM0458,2024-09-30,84826,557,19,4263703,50264,7655,0.0066
SPD02735,CAM0458,2024-07-19,152439,776,21,4377782,28718,5641,0.0051
SPD02736,CAM0458,2024-08-18,151577,2091,68,3602655,23768,1723,0.0138
SPD02737,CAM0458,2024-08-21,24731,713,24,4428431,179064,6211,0.0288
SPD02738,CAM0458,2024-08-24,34502,526,22,4553583,131980,8657,0.0152
SPD02739,CAM0458,2024-10-05,95010,964,30,4672956,49184,4847,0.0101
SPD02740,CAM0458,2024-07-30,104829,1291,14,2632828,25115,2039,0.0123
SPD02741,CAM0459,2025-01-15,7589,188,6,3509293,462418,18666,0.0248
SPD02742,CAM0459,2024-12-07,90633,2639,120,463394,5113,176,0.0291
SPD02743,CAM0459,2024-12-26,109456,929,24,2631672,24043,2833,0.0085
SPD02744,CAM0459,2025-02-14,162765,4483,,4766457,29284,1063,0.0275
SPD02745,CAM0459,2024-12-28,75925,1394,42,2057569,27100,1476,0.0184
SPD02746,CAM0459,2024-12-06,150825,4061,71,545182,3615,134,0.0269
SPD02747,CAM0459,2025-01-17,131475,1660,53,4173908,31747,2514,0.0126
SPD02748,CAM0459,2025-01-08,199907,5971,159,2184429,10927,366,0.0299
SPD02749,CAM0459,2024-12-07,44158,1242,30,306748,6947,247,0.0281
SPD02750,CAM0460,2022-03-27,5165,53,2,3583100,693727,67606,0.0103
SPD02751,CAM0460,2022-04-03,160234,4360,105,1905452,11892,437,0.0272
SPD02752,CAM0460,2022-03-23,98699,1449,,2389923,24214,1649,0.0147
SPD02753,CAM0460,2022-06-01,55222,1415,51,2667842,48311,1885,0.0256
SPD02754,CAM0460,2022-05-15,122656,2359,68,363625,2965,154,0.0192
SPD02755,CAM0460,2022-04-05,144151,2422,86,492925,3420,204,0.0168
SPD02756,CAM0460,2022-03-24,34621,719,17,1230752,35549,1712,0.0208
SPD02757,CAM0460,2022-03-27,65535,772,37,2314474,35317,2998,0.0118
SPD02758,CAM0460,2022-04-06,162667,3234,,4259649,26186,1317,0.0199
SPD02759,CAM0461,2022-02-07,179395,2435,112,3562735,19860,1463,0.0136
SPD02760,CAM0461,2022-02-19,48210,603,,1389197,28816,2304,0.0125
SPD02761,CAM0461,2022-01-19,35626,466,15,4207127,118091,9028,0.0131
SPD02762,CAM0461,2022-01-20,87687,2482,43,1716660,19577,692,0.0283
SPD02763,CAM0461,2022-01-18,164642,855,40,2673760,16240,3127,0.0052
SPD02764,CAM0461,2022-02-28,12706,145,6,2746563,216163,18942,0.0114
SPD02765,CAM0461,2022-03-13,80647,1783,60,3866437,47943,2169,0.0221
SPD02766,CAM0461,2022-02-13,49753,368,7,2089317,41994,5677,0.0074
SPD02767,CAM0462,2024-10-04,6600,113,,1350748,204659,11954,0.0171
SPD02768,CAM0462,2024-10-02,92298,2142,35,672753,7289,314,0.0232
SPD02769,CAM0462,2024-09-14,199254,2237,38,966757,4852,432,0.0112
SPD02770,CAM0462,2024-11-12,22823,644,12,1401134,61391,2176,0.0282
SPD02771,CAM0462,2024-10-24,126455,2196,45,4776638,37773,2175,0.0174
SPD02772,CAM0462,2024-10-30,69587,1422,54,2894663,41598,2036,0.0204
SPD02773,CAM0462,2024-10-19,90124,835,18,3104768,34450,3718,0.0093
SPD02774,CAM0463,2024-09-12,191856,5080,74,4414076,23007,869,0.0265
SPD02775,CAM0463,2024-09-24,133254,1893,,758346,5691,401,0.0142
SPD02776,CAM0463,2024-09-07,93077,2597,92,3247353,34889,1250,0.0279
SPD02777,CAM0463,2024-09-23,162099,1186,26,4156201,25640,3504,0.0073
SPD02778,CAM0463,2024-09-18,100976,2117,33,3877233,38398,1831,0.0210
SPD02779,CAM0464,2022-03-23,196837,4642,67,4069195,20673,877,0.0236
SPD02780,CAM0464,2022-01-30,98429,1920,94,4054249,41190,2112,0.0195
SPD02781,CAM0464,2022-02-09,73146,894,16,2996510,40966,3352,0.0122
SPD02782,CAM0464,2022-02-13,133012,2362,,1837755,13816,778,0.0178
SPD02783,CAM0464,2022-01-30,143897,1502,,775858,5392,517,0.0104
SPD02784,CAM0464,2022-02-09,67821,1738,59,1728570,25487,995,0.0256
SPD02785,CAM0464,2022-03-10,14813,264,12,4870914,328827,18450,0.0178
SPD02786,CAM0464,2022-01-23,97438,2422,70,280888,2883,116,0.0249
SPD02787,CAM0464,2022-02-20,150451,2387,29,1722861,11451,722,0.0159
SPD02788,CAM0464,2022-01-30,121698,2712,117,1984314,16305,732,0.0223
SPD02789,CAM0465,2024-06-15,90835,2109,89,4493775,49472,2131,0.0232
SPD02790,CAM0465,2024-04-20,31614,562,13,4212826,133258,7496,0.0178
SPD02791,CAM0465,2024-04-29,81686,978,13,4219743,51658,4315,0.0120
SPD02792,CAM0465,2024-05-15,199591,2888,122,747813,3747,259,0.0145
SPD02793,CAM0465,2024-05-06,63847,654,21,2355474,36892,3602,0.0102
SPD02794,CAM0465,2024-06-12,103584,2147,104,3064332,29583,1427,0.0207
SPD02795,CAM0465,2024-04-20,164800,3244,36,509801,3093,157,0.0197
SPD02796,CAM0466,2024-05-31,17641,322,9,342286,19403,1063,0.0183
SPD02797,CAM0466,2024-07-24,66329,1712,40,998592,15055,583,0.0258
SPD02798,CAM0466,2024-05-27,146637,2912,62,2611639,17810,897,0.0199
SPD02799,CAM0466,2024-06-07,175538,2171,103,4534417,25832,2089,0.0124
SPD02800,CAM0466,2024-06-24,167333,3978,146,4040482,24146,1016,0.0238
SPD02801,CAM0466,2024-07-30,102179,1629,73,4312752,42208,2647,0.0159
SPD02802,CAM0466,2024-06-28,171490,3901,120,4547922,26520,1166,0.0227
SPD02803,CAM0466,2024-05-31,160277,1007,27,4081918,25468,4054,0.0063
SPD02804,CAM0466,2024-07-24,164698,3542,124,820578,4982,232,0.0215
SPD02805,CAM0467,2024-09-23,83443,1520,52,3990419,47822,2625,0.0182
SPD02806,CAM0467,2024-09-20,126142,676,22,2710280,21486,4009,0.0054
SPD02807,CAM0467,2024-10-01,91174,2304,96,1928981,21157,837,0.0253
SPD02808,CAM0467,2024-10-12,135112,3244,161,4590346,33974,1415,0.0240
SPD02809,CAM0468,2022-10-13,26757,255,2,4630553,173059,18159,0.0095
SPD02810,CAM0468,2022-10-26,94579,2250,32,887161,9380,394,0.0238
SPD02811,CAM0468,2022-10-28,69424,1405,60,869296,12522,619,0.0202
SPD02812,CAM0469,2023-12-30,93227,1809,19,1600259,17165,885,0.0194
SPD02813,CAM0469,2023-12-08,121731,2032,,2847636,23393,1401,0.0167
SPD02814,CAM0469,2023-12-13,151872,4030,134,2053975,13524,510,0.0265
SPD02815,CAM0469,2024-01-11,28443,588,23,4716938,165838,8022,0.0207
SPD02816,CAM0469,2023-11-27,194244,3227,131,2871074,14781,890,0.0166
SPD02817,CAM0469,2023-12-19,38170,833,,1219533,31950,1464,0.0218
SPD02818,CAM0469,2023-12-10,155909,1719,17,4668093,29941,2716,0.0110
SPD02819,CAM0469,2023-12-11,155340,4601,164,2843662,18306,618,0.0296
SPD02820,CAM0469,2024-01-08,36788,407,13,4655347,126545,11438,0.0111
SPD02821,CAM0470,2022-01-21,145250,3622,140,558331,3844,154,0.0249
SPD02822,CAM0470,2022-01-20,90915,593,10,4067471,44739,6859,0.0065
SPD02823,CAM0470,2022-01-17,109978,741,28,4653760,42315,6280,0.0067
SPD02824,CAM0471,2024-02-14,58907,852,39,861575,14626,1011,0.0145
SPD02825,CAM0471,2024-02-05,185933,2550,66,2258111,12145,886,0.0137
SPD02826,CAM0471,2024-02-05,97597,1078,41,3000649,30745,2784,0.0110
SPD02827,CAM0472,2022-06-01,89346,2625,114,3808794,42630,1451,0.0294
SPD02828,CAM0472,2022-05-03,101132,2105,77,920985,9107,438,0.0208
SPD02829,CAM0472,2022-05-19,106144,2707,79,1759755,16579,650,0.0255
SPD02830,CAM0472,2022-05-20,95889,2372,59,2264430,23615,955,0.0247
SPD02831,CAM0473,2023-09-03,182954,3720,161,2213133,12097,595,0.0203
SPD02832,CAM0473,2023-09-08,132443,1263,,1528822,11543,1210,0.0095
SPD02833,CAM0473,2023-09-12,160844,2500,62,239308,1488,96,0.0155
SPD02834,CAM0473,2023-08-30,70371,870,21,2338150,33226,2688,0.0124
SPD02835,CAM0474,2022-03-31,23006,584,7,1079487,46922,1848,0.0254
SPD02836,CAM0474,2022-04-23,187601,3103,109,1917464,10221,618,0.0165
SPD02837,CAM0474,2022-04-05,145355,3896,85,2428022,16704,623,0.0268
SPD02838,CAM0474,2022-03-17,102859,2991,,4899436,47633,1638,0.0291
SPD02839,CAM0474,2022-04-18,5320,44,0,1397137,262620,31753,0.0083
SPD02840,CAM0474,2022-04-15,115021,1174,51,1059401,9211,902,0.0102
SPD02841,CAM0474,2022-03-31,171136,1964,28,2128681,12439,1084,0.0115
SPD02842,CAM0475,2024-04-29,60421,1701,56,576678,9544,339,0.0282
SPD02843,CAM0475,2024-05-12,134839,2029,90,230146,1707,113,0.0150
SPD02844,CAM0475,2024-04-11,50385,888,18,4471038,88737,5035,0.0176
SPD02845,CAM0475,2024-05-17,75679,2026,48,2189186,28927,1081,0.0268
SPD02846,CAM0475,2024-05-01,145938,3460,151,1234196,8457,357,0.0237
SPD02847,CAM0475,2024-05-17,74699,2032,,3763633,50384,1852,0.0272
SPD02848,CAM0475,2024-04-04,32697,782,33,494564,15126,632,0.0239
SPD02849,CAM0476,2023-12-26,84971,2436,98,745307,8771,306,0.0287
SPD02850,CAM0476,2024-01-15,134346,1362,49,3212720,23914,2359,0.0101
SPD02851,CAM0476,2024-01-15,63312,1475,31,4183719,66081,2836,0.0233
SPD02852,CAM0476,2024-01-11,8650,222,,270705,31295,1219,0.0257
SPD02853,CAM0476,2024-01-21,8265,169,8,1819012,220086,10763,0.0204
SPD02854,CAM0476,2024-01-15,171963,4614,80,1271361,7393,276,0.0268
SPD02855,CAM0477,2023-02-13,39928,547,26,2397530,60046,4383,0.0137
SPD02856,CAM0477,2023-01-02,176759,4628,89,912968,5165,197,0.0262
SPD02857,CAM0477,2022-12-29,194834,4151,63,2452600,12588,591,0.0213
SPD02858,CAM0477,2023-01-29,22376,122,3,2482635,110951,20349,0.0055
SPD02859,CAM0477,2023-01-06,153118,1588,79,2214927,14465,1395,0.0104
SPD02860,CAM0477,2023-01-03,20596,422,9,1411674,68541,3345,0.0205
SPD02861,CAM0477,2023-01-12,77626,1443,48,4881018,62879,3383,0.0186
SPD02862,CAM0478,2024-12-17,44589,1052,46,3613105,81031,3435,0.0236
SPD02863,CAM0478,2024-11-30,53059,500,,4360824,82188,8722,0.0094
SPD02864,CAM0478,2024-12-06,42788,412,,1995035,46626,4842,0.0096
SPD02865,CAM0478,2024-11-28,114894,860,29,497342,4329,578,0.0075
SPD02866,CAM0478,2024-11-29,85079,1239,46,2004492,23560,1618,0.0146
SPD02867,CAM0479,2024-09-20,129489,686,19,1624681,12547,2368,0.0053
SPD02868,CAM0479,2024-09-20,44700,1094,,3012038,67383,2753,0.0245
SPD02869,CAM0479,2024-10-02,107478,2937,45,4991918,46446,1700,0.0273
SPD02870,CAM0479,2024-10-10,56535,861,9,3043437,53833,3535,0.0152
SPD02871,CAM0479,2024-10-16,129727,2610,,1003458,7735,384,0.0201
SPD02872,CAM0480,2022-09-27,68804,578,18,303383,4409,525,0.0084
SPD02873,CAM0480,2022-08-28,125951,1310,23,490306,3893,374,0.0104
SPD02874,CAM0480,2022-10-07,123350,1146,,1912902,15508,1669,0.0093
SPD02875,CAM0480,2022-09-30,104791,2007,58,833931,7958,416,0.0192
SPD02876,CAM0480,2022-10-07,107196,1864,20,2329748,21734,1250,0.0174
SPD02877,CAM0481,2024-05-14,191107,4650,193,4360564,22817,938,0.0243
SPD02878,CAM0481,2024-05-01,154285,1416,68,4175872,27066,2949,0.0092
SPD02879,CAM0481,2024-06-16,6648,108,2,1413829,212670,13091,0.0162
SPD02880,CAM0481,2024-06-15,64135,1538,63,1305154,20350,849,0.0240
SPD02881,CAM0481,2024-05-05,99514,856,9,3071598,30866,3588,0.0086
SPD02882,CAM0481,2024-05-05,61275,1702,22,342754,5594,201,0.0278
SPD02883,CAM0481,2024-05-31,76197,962,40,4180061,54859,4345,0.0126
SPD02884,CAM0482,2023-12-07,103520,2114,36,3162204,30547,1496,0.0204
SPD02885,CAM0482,2023-12-12,29739,315,8,4105892,138064,13035,0.0106
SPD02886,CAM0482,2023-12-21,83671,1924,,1323541,15818,688,0.0230
SPD02887,CAM0483,2023-07-23,95425,2450,77,1139077,11937,465,0.0257
SPD02888,CAM0483,2023-07-30,14713,121,4,2881579,195853,23815,0.0082
SPD02889,CAM0483,2023-08-09,157421,4416,,3805986,24177,862,0.0281
SPD02890,CAM0483,2023-08-09,111064,3313,130,4695124,42274,1417,0.0298
SPD02891,CAM0484,2023-06-06,71925,1220,55,4509187,62693,3696,0.0170
SPD02892,CAM0484,2023-06-23,115441,943,47,281131,2435,298,0.0082
SPD02893,CAM0484,2023-06-12,142761,1674,18,2135430,14958,1276,0.0117
SPD02894,CAM0484,2023-06-08,177320,3357,,4935831,27836,1470,0.0189
SPD02895,CAM0484,2023-05-18,154916,900,39,1295799,8365,1440,0.0058
SPD02896,CAM0485,2022-08-09,119604,1497,,4992249,41740,3335,0.0125
SPD02897,CAM0485,2022-08-30,195342,4708,191,1891143,9681,402,0.0241
SPD02898,CAM0485,2022-08-19,164365,4774,206,2934982,17856,615,0.0290
SPD02899,CAM0486,2022-04-26,78033,1444,30,527765,6763,365,0.0185
SPD02900,CAM0486,2022-05-31,46345,367,11,2872284,61976,7826,0.0079
SPD02901,CAM0486,2022-05-02,118165,1144,11,752960,6372,658,0.0097
SPD02902,CAM0486,2022-04-18,57245,1350,64,1444738,25238,1070,0.0236
SPD02903,CAM0486,2022-03-29,99182,2734,,1945982,19620,712,0.0276
SPD02904,CAM0486,2022-04-24,5518,35,,4553663,825238,130105,0.0063
SPD02905,CAM0486,2022-05-15,70186,1742,86,4003705,57044,2298,0.0248
SPD02906,CAM0486,2022-04-27,160646,1249,,4529846,28198,3627,0.0078
SPD02907,CAM0487,2023-08-08,36802,415,4,974648,26484,2349,0.0113
SPD02908,CAM0487,2023-09-15,153823,3664,156,1364873,8873,373,0.0238
SPD02909,CAM0487,2023-09-29,57832,1639,54,4662173,80616,2845,0.0283
SPD02910,CAM0487,2023-09-24,198989,4558,,274712,1381,60,0.0229
SPD02911,CAM0487,2023-09-09,83696,1555,20,4793712,57275,3083,0.0186
SPD02912,CAM0487,2023-09-20,130836,3924,45,393421,3007,100,0.0300
SPD02913,CAM0487,2023-09-01,184384,1931,88,2249492,12200,1165,0.0105
SPD02914,CAM0488,2022-05-04,26622,751,10,975668,36649,1299,0.0282
SPD02915,CAM0488,2022-05-24,150567,3183,73,1387169,9213,436,0.0211
SPD02916,CAM0488,2022-05-20,86014,752,,2379144,27660,3164,0.0087
SPD02917,CAM0488,2022-03-09,22934,322,6,3663429,159738,11377,0.0140
SPD02918,CAM0488,2022-04-29,12856,207,6,2300363,178933,11113,0.0161
SPD02919,CAM0488,2022-04-13,157569,4296,112,3904549,24780,909,0.0273
SPD02920,CAM0488,2022-03-26,192724,1222,,1357193,7042,1111,0.0063
SPD02921,CAM0488,2022-04-11,173810,4002,153,4722087,27168,1180,0.0230
